Era,Time,Sig_Landed,Sig_Att,TD_Landed,TD_Att,Sig_Landed_Per_Min,Sig_Att_Per_Min,TD_Landed_Per_Min,TD_Att_Per_Min
Zuffa Boom,25.0,70,125,1,1,2.8,5.0,0.04,0.04
Zuffa Boom,15.0,9,17,3,12,0.6,1.1333333333333333,0.2,0.8
Zuffa Boom,15.0,27,78,0,0,1.8,5.2,0.0,0.0
Zuffa Boom,25.0,27,60,0,0,1.08,2.4,0.0,0.0
Zuffa Boom,25.0,64,84,5,9,2.56,3.36,0.2,0.36
Zuffa Boom,13.366666666666667,41,52,3,5,3.0673316708229423,3.8902743142144636,0.22443890274314213,0.37406483790523687
Zuffa Boom,9.033333333333331,26,43,5,6,2.8782287822878234,4.760147601476016,0.5535055350553507,0.6642066420664208
Zuffa Boom,6.45,8,14,4,4,1.2403100775193798,2.1705426356589146,0.6201550387596899,0.6201550387596899
Zuffa Boom,0.1833333333333333,5,6,1,1,27.27272727272728,32.727272727272734,5.454545454545456,5.454545454545456
Zuffa Boom,9.416666666666666,17,20,2,2,1.8053097345132745,2.1238938053097347,0.21238938053097348,0.21238938053097348
Zuffa Boom,5.916666666666667,4,4,0,0,0.676056338028169,0.676056338028169,0.0,0.0
Zuffa Boom,15.0,71,94,4,9,4.733333333333333,6.266666666666667,0.26666666666666666,0.6
Zuffa Boom,1.0833333333333333,3,7,0,0,2.7692307692307696,6.461538461538462,0.0,0.0
Zuffa Boom,6.233333333333333,1,3,0,1,0.16042780748663102,0.48128342245989303,0.0,0.16042780748663102
Zuffa Boom,15.0,17,33,3,3,1.1333333333333333,2.2,0.2,0.2
Zuffa Boom,15.0,18,39,1,1,1.2,2.6,0.06666666666666667,0.06666666666666667
Zuffa Boom,7.016666666666667,5,29,0,0,0.7125890736342043,4.133016627078385,0.0,0.0
Zuffa Boom,15.0,46,144,0,0,3.066666666666667,9.6,0.0,0.0
Zuffa Boom,5.733333333333333,9,12,2,7,1.569767441860465,2.0930232558139537,0.3488372093023256,1.2209302325581395
Zuffa Boom,13.0,42,65,3,4,3.230769230769231,5.0,0.23076923076923078,0.3076923076923077
Zuffa Boom,25.0,38,98,1,1,1.52,3.92,0.04,0.04
Zuffa Boom,9.583333333333334,44,75,0,0,4.591304347826087,7.826086956521738,0.0,0.0
Zuffa Boom,18.016666666666666,36,58,9,11,1.9981498612395932,3.2192414431082335,0.4995374653098983,0.6105457909343202
Zuffa Boom,3.15,20,40,1,1,6.34920634920635,12.6984126984127,0.31746031746031744,0.31746031746031744
Zuffa Boom,11.75,27,80,0,0,2.297872340425532,6.808510638297872,0.0,0.0
Zuffa Boom,0.7666666666666667,4,6,0,0,5.217391304347826,7.826086956521738,0.0,0.0
Zuffa Boom,15.0,21,30,7,14,1.4,2.0,0.4666666666666667,0.9333333333333333
Zuffa Boom,2.966666666666667,2,8,1,3,0.6741573033707865,2.696629213483146,0.33707865168539325,1.0112359550561798
Zuffa Boom,2.1,7,13,0,0,3.333333333333333,6.19047619047619,0.0,0.0
Zuffa Boom,8.416666666666666,19,33,3,5,2.2574257425742577,3.920792079207921,0.3564356435643565,0.5940594059405941
Zuffa Boom,8.383333333333333,39,56,0,0,4.652087475149106,6.679920477137177,0.0,0.0
Zuffa Boom,2.9833333333333334,11,23,0,2,3.6871508379888267,7.709497206703911,0.0,0.6703910614525139
Zuffa Boom,11.55,17,40,2,2,1.4718614718614718,3.463203463203463,0.17316017316017315,0.17316017316017315
Zuffa Boom,12.45,43,72,2,2,3.453815261044177,5.783132530120482,0.1606425702811245,0.1606425702811245
Zuffa Boom,0.45,10,12,0,0,22.22222222222222,26.666666666666664,0.0,0.0
Zuffa Boom,15.0,64,153,6,8,4.266666666666667,10.2,0.4,0.5333333333333333
Zuffa Boom,15.0,19,32,3,6,1.2666666666666666,2.1333333333333333,0.2,0.4
Zuffa Boom,1.3166666666666669,6,9,0,0,4.556962025316455,6.835443037974683,0.0,0.0
Zuffa Boom,8.566666666666666,60,102,0,0,7.003891050583658,11.906614785992218,0.0,0.0
Zuffa Boom,5.45,28,51,1,1,5.137614678899082,9.357798165137615,0.18348623853211007,0.18348623853211007
Zuffa Boom,2.4166666666666665,3,5,0,0,1.2413793103448276,2.0689655172413794,0.0,0.0
Zuffa Boom,15.0,26,46,0,0,1.7333333333333334,3.066666666666667,0.0,0.0
Zuffa Boom,15.0,43,78,0,0,2.8666666666666667,5.2,0.0,0.0
Zuffa Boom,4.583333333333333,34,44,0,0,7.418181818181819,9.600000000000001,0.0,0.0
Zuffa Boom,18.616666666666667,58,77,4,6,3.115487914055506,4.136078782452999,0.21486123545210384,0.3222918531781558
Zuffa Boom,0.1666666666666666,4,6,0,0,24.00000000000001,36.000000000000014,0.0,0.0
Zuffa Boom,15.0,70,98,3,5,4.666666666666667,6.533333333333333,0.2,0.3333333333333333
Zuffa Boom,15.0,30,53,4,22,2.0,3.533333333333333,0.26666666666666666,1.4666666666666666
Zuffa Boom,15.0,42,90,4,4,2.8,6.0,0.26666666666666666,0.26666666666666666
Zuffa Boom,6.633333333333334,9,29,2,3,1.3567839195979898,4.371859296482412,0.3015075376884422,0.4522613065326633
Zuffa Boom,4.266666666666667,6,8,1,5,1.40625,1.875,0.234375,1.171875
Zuffa Boom,15.0,16,63,6,9,1.0666666666666667,4.2,0.4,0.6
Zuffa Boom,0.3,8,13,0,0,26.666666666666668,43.333333333333336,0.0,0.0
Zuffa Boom,5.0,17,58,0,3,3.4,11.6,0.0,0.6
Zuffa Boom,15.0,35,56,0,0,2.3333333333333335,3.7333333333333334,0.0,0.0
Zuffa Boom,15.0,32,52,1,1,2.1333333333333333,3.466666666666667,0.06666666666666667,0.06666666666666667
Zuffa Boom,6.716666666666667,138,214,0,0,20.54590570719603,31.86104218362283,0.0,0.0
Zuffa Boom,23.066666666666663,39,80,4,5,1.6907514450867054,3.4682080924855496,0.17341040462427748,0.21676300578034685
Zuffa Boom,2.9166666666666665,13,35,0,0,4.457142857142857,12.0,0.0,0.0
Zuffa Boom,15.0,74,126,3,5,4.933333333333334,8.4,0.2,0.3333333333333333
Zuffa Boom,5.0,22,32,1,1,4.4,6.4,0.2,0.2
Zuffa Boom,1.3,14,26,0,0,10.769230769230768,20.0,0.0,0.0
Zuffa Boom,1.4833333333333334,5,11,0,0,3.3707865168539324,7.415730337078651,0.0,0.0
Zuffa Boom,4.166666666666667,24,32,2,3,5.76,7.68,0.48,0.72
Zuffa Boom,1.75,0,0,1,1,0.0,0.0,0.5714285714285714,0.5714285714285714
Zuffa Boom,9.833333333333334,10,21,2,2,1.0169491525423728,2.135593220338983,0.20338983050847456,0.20338983050847456
Zuffa Boom,14.116666666666667,51,96,0,0,3.612750885478158,6.800472255017709,0.0,0.0
Zuffa Boom,4.816666666666666,9,23,0,0,1.8685121107266436,4.775086505190312,0.0,0.0
Zuffa Boom,15.0,29,61,0,0,1.9333333333333333,4.066666666666666,0.0,0.0
Zuffa Boom,15.0,24,38,5,19,1.6,2.533333333333333,0.3333333333333333,1.2666666666666666
Zuffa Boom,15.0,40,76,4,13,2.6666666666666665,5.066666666666666,0.26666666666666666,0.8666666666666667
Zuffa Boom,25.0,67,93,5,8,2.68,3.72,0.2,0.32
Zuffa Boom,0.7666666666666667,0,1,0,2,0.0,1.3043478260869565,0.0,2.608695652173913
Zuffa Boom,3.15,12,25,0,0,3.8095238095238098,7.936507936507937,0.0,0.0
Zuffa Boom,25.0,44,88,5,7,1.76,3.52,0.2,0.28
Zuffa Boom,15.0,60,125,1,2,4.0,8.333333333333334,0.06666666666666667,0.13333333333333333
Zuffa Boom,7.466666666666667,19,27,1,1,2.544642857142857,3.6160714285714284,0.13392857142857142,0.13392857142857142
Zuffa Boom,6.766666666666667,22,42,0,0,3.251231527093596,6.206896551724138,0.0,0.0
Zuffa Boom,15.0,38,57,0,0,2.533333333333333,3.8,0.0,0.0
Zuffa Boom,15.0,27,54,2,11,1.8,3.6,0.13333333333333333,0.7333333333333333
Zuffa Boom,3.9166666666666665,16,20,1,2,4.085106382978724,5.1063829787234045,0.25531914893617025,0.5106382978723405
Zuffa Boom,2.6666666666666665,16,38,0,0,6.0,14.25,0.0,0.0
Zuffa Boom,12.65,46,87,4,5,3.6363636363636362,6.877470355731225,0.31620553359683795,0.3952569169960474
Zuffa Boom,1.9833333333333332,1,1,1,1,0.504201680672269,0.504201680672269,0.504201680672269,0.504201680672269
Zuffa Boom,1.1166666666666667,9,12,0,0,8.059701492537313,10.746268656716417,0.0,0.0
Zuffa Boom,15.0,45,82,1,5,3.0,5.466666666666667,0.06666666666666667,0.3333333333333333
Zuffa Boom,15.0,21,40,0,0,1.4,2.6666666666666665,0.0,0.0
Zuffa Boom,1.9333333333333331,2,7,0,1,1.0344827586206897,3.620689655172414,0.0,0.5172413793103449
Zuffa Boom,9.4,40,91,1,3,4.25531914893617,9.680851063829786,0.10638297872340426,0.3191489361702127
Zuffa Boom,2.9166666666666665,4,7,1,1,1.3714285714285714,2.4,0.34285714285714286,0.34285714285714286
Zuffa Boom,25.0,88,136,8,12,3.52,5.44,0.32,0.48
Zuffa Boom,1.9833333333333332,9,20,0,0,4.537815126050421,10.08403361344538,0.0,0.0
Zuffa Boom,1.9,10,34,0,0,5.2631578947368425,17.894736842105264,0.0,0.0
Zuffa Boom,15.0,80,136,0,0,5.333333333333333,9.066666666666666,0.0,0.0
Zuffa Boom,3.583333333333333,37,46,0,0,10.325581395348838,12.837209302325583,0.0,0.0
Zuffa Boom,2.75,11,18,1,1,4.0,6.545454545454546,0.36363636363636365,0.36363636363636365
Zuffa Boom,12.066666666666666,17,24,6,13,1.408839779005525,1.988950276243094,0.4972375690607735,1.0773480662983426
Zuffa Boom,7.766666666666667,13,22,2,2,1.6738197424892705,2.832618025751073,0.2575107296137339,0.2575107296137339
Zuffa Boom,3.8666666666666663,13,22,3,4,3.3620689655172415,5.689655172413794,0.7758620689655173,1.0344827586206897
Zuffa Boom,7.233333333333333,33,57,0,0,4.56221198156682,7.880184331797235,0.0,0.0
Zuffa Boom,3.4833333333333334,5,5,1,2,1.4354066985645932,1.4354066985645932,0.28708133971291866,0.5741626794258373
Zuffa Boom,15.0,30,93,0,0,2.0,6.2,0.0,0.0
Zuffa Boom,15.0,30,72,3,4,2.0,4.8,0.2,0.26666666666666666
Zuffa Boom,4.7,28,34,1,4,5.957446808510638,7.234042553191489,0.2127659574468085,0.851063829787234
Zuffa Boom,2.2333333333333334,13,24,0,0,5.820895522388059,10.746268656716417,0.0,0.0
Zuffa Boom,14.383333333333333,35,62,1,3,2.4333719582850524,4.310544611819235,0.06952491309385864,0.2085747392815759
Zuffa Boom,3.9,0,0,1,1,0.0,0.0,0.25641025641025644,0.25641025641025644
Zuffa Boom,0.8166666666666667,1,1,0,0,1.2244897959183674,1.2244897959183674,0.0,0.0
Zuffa Boom,15.0,22,36,3,4,1.4666666666666666,2.4,0.2,0.26666666666666666
Zuffa Boom,4.65,17,23,0,0,3.6559139784946235,4.946236559139785,0.0,0.0
Zuffa Boom,9.35,28,44,4,7,2.9946524064171123,4.705882352941177,0.42780748663101603,0.7486631016042781
Zuffa Boom,15.0,46,80,6,8,3.066666666666667,5.333333333333333,0.4,0.5333333333333333
Zuffa Boom,15.0,40,68,2,3,2.6666666666666665,4.533333333333333,0.13333333333333333,0.2
Zuffa Boom,15.0,45,80,6,10,3.0,5.333333333333333,0.4,0.6666666666666666
Zuffa Boom,1.75,0,1,0,0,0.0,0.5714285714285714,0.0,0.0
Zuffa Boom,3.5166666666666666,6,8,1,1,1.7061611374407584,2.2748815165876777,0.2843601895734597,0.2843601895734597
Zuffa Boom,4.666666666666667,10,10,1,4,2.142857142857143,2.142857142857143,0.21428571428571427,0.8571428571428571
Zuffa Boom,4.983333333333333,13,15,0,1,2.608695652173913,3.0100334448160533,0.0,0.20066889632107024
Zuffa Boom,6.516666666666667,22,75,0,1,3.3759590792838874,11.508951406649617,0.0,0.1534526854219949
Zuffa Boom,6.25,51,83,0,0,8.16,13.28,0.0,0.0
Zuffa Boom,15.0,21,43,0,0,1.4,2.8666666666666667,0.0,0.0
Zuffa Boom,6.916666666666667,34,80,2,3,4.9156626506024095,11.566265060240964,0.2891566265060241,0.43373493975903615
Zuffa Boom,5.633333333333334,23,65,0,0,4.0828402366863905,11.538461538461538,0.0,0.0
Zuffa Boom,1.4333333333333331,12,15,0,0,8.372093023255815,10.465116279069768,0.0,0.0
Zuffa Boom,4.25,20,41,0,0,4.705882352941177,9.647058823529411,0.0,0.0
Zuffa Boom,0.8333333333333334,3,3,0,0,3.5999999999999996,3.5999999999999996,0.0,0.0
Zuffa Boom,1.7,24,33,0,1,14.117647058823529,19.411764705882355,0.0,0.5882352941176471
Zuffa Boom,15.0,73,102,5,12,4.866666666666666,6.8,0.3333333333333333,0.8
Zuffa Boom,6.083333333333333,12,18,2,4,1.9726027397260275,2.9589041095890414,0.32876712328767127,0.6575342465753425
Zuffa Boom,15.0,11,23,3,6,0.7333333333333333,1.5333333333333334,0.2,0.4
Zuffa Boom,15.0,14,40,6,7,0.9333333333333333,2.6666666666666665,0.4,0.4666666666666667
Zuffa Boom,4.533333333333333,16,21,0,1,3.5294117647058822,4.632352941176471,0.0,0.22058823529411764
Zuffa Boom,15.0,27,79,9,15,1.8,5.266666666666667,0.6,1.0
Zuffa Boom,6.283333333333333,12,25,0,1,1.9098143236074272,3.9787798408488064,0.0,0.15915119363395225
Zuffa Boom,1.2333333333333334,4,9,0,1,3.243243243243243,7.297297297297297,0.0,0.8108108108108107
Zuffa Boom,0.4,5,7,0,0,12.5,17.5,0.0,0.0
Zuffa Boom,4.083333333333333,31,68,1,1,7.591836734693878,16.653061224489797,0.2448979591836735,0.2448979591836735
Zuffa Boom,8.65,29,55,2,3,3.352601156069364,6.358381502890174,0.23121387283236994,0.3468208092485549
Zuffa Boom,15.0,50,71,2,4,3.3333333333333335,4.733333333333333,0.13333333333333333,0.26666666666666666
Zuffa Boom,15.0,45,75,2,3,3.0,5.0,0.13333333333333333,0.2
Zuffa Boom,4.983333333333333,4,14,2,7,0.802675585284281,2.809364548494983,0.4013377926421405,1.4046822742474916
Zuffa Boom,14.466666666666669,41,73,3,3,2.834101382488479,5.046082949308755,0.20737327188940088,0.20737327188940088
Zuffa Boom,2.3666666666666667,6,17,0,0,2.535211267605634,7.183098591549296,0.0,0.0
Zuffa Boom,1.6,9,15,0,2,5.625,9.375,0.0,1.25
Zuffa Boom,5.55,1,11,0,1,0.1801801801801802,1.981981981981982,0.0,0.1801801801801802
Zuffa Boom,7.183333333333334,33,59,1,1,4.593967517401392,8.213457076566126,0.13921113689095127,0.13921113689095127
Zuffa Boom,4.666666666666667,13,28,0,1,2.7857142857142856,6.0,0.0,0.21428571428571427
Zuffa Boom,15.0,29,66,7,9,1.9333333333333333,4.4,0.4666666666666667,0.6
Zuffa Boom,5.0,17,34,0,0,3.4,6.8,0.0,0.0
Zuffa Boom,1.9166666666666667,10,15,1,1,5.217391304347826,7.826086956521739,0.5217391304347826,0.5217391304347826
Zuffa Boom,3.566666666666667,22,50,0,0,6.16822429906542,14.018691588785046,0.0,0.0
Zuffa Boom,4.583333333333333,19,28,0,0,4.1454545454545455,6.109090909090909,0.0,0.0
Zuffa Boom,0.7833333333333333,5,10,0,0,6.382978723404255,12.76595744680851,0.0,0.0
Zuffa Boom,14.316666666666666,16,49,1,4,1.1175785797438882,3.4225844004656576,0.06984866123399301,0.27939464493597205
Zuffa Boom,15.0,27,47,4,11,1.8,3.1333333333333333,0.26666666666666666,0.7333333333333333
Zuffa Boom,2.7,23,36,0,0,8.518518518518517,13.333333333333332,0.0,0.0
Zuffa Boom,15.0,88,184,2,9,5.866666666666666,12.266666666666667,0.13333333333333333,0.6
Zuffa Boom,15.0,22,119,0,1,1.4666666666666666,7.933333333333334,0.0,0.06666666666666667
Zuffa Boom,2.816666666666667,14,21,1,2,4.970414201183432,7.455621301775148,0.35502958579881655,0.7100591715976331
Zuffa Boom,4.35,14,17,2,2,3.218390804597701,3.9080459770114944,0.4597701149425288,0.4597701149425288
Zuffa Boom,1.6666666666666667,6,12,0,0,3.5999999999999996,7.199999999999999,0.0,0.0
Zuffa Boom,1.5833333333333333,27,40,1,1,17.05263157894737,25.263157894736842,0.6315789473684211,0.6315789473684211
Zuffa Boom,3.283333333333333,36,82,0,0,10.964467005076143,24.9746192893401,0.0,0.0
Zuffa Boom,0.3333333333333333,7,13,0,0,21.0,39.0,0.0,0.0
Zuffa Boom,15.0,34,60,1,4,2.2666666666666666,4.0,0.06666666666666667,0.26666666666666666
Zuffa Boom,12.583333333333334,9,24,4,6,0.7152317880794702,1.9072847682119205,0.3178807947019867,0.4768211920529801
Zuffa Boom,2.7,2,7,0,1,0.7407407407407407,2.5925925925925926,0.0,0.37037037037037035
Zuffa Boom,15.0,64,94,5,5,4.266666666666667,6.266666666666667,0.3333333333333333,0.3333333333333333
Zuffa Boom,8.216666666666667,11,25,2,4,1.3387423935091278,3.0425963488843815,0.2434077079107505,0.486815415821501
Zuffa Boom,4.083333333333333,13,19,1,2,3.1836734693877555,4.653061224489797,0.2448979591836735,0.489795918367347
Zuffa Boom,5.4,15,27,2,3,2.7777777777777777,5.0,0.37037037037037035,0.5555555555555555
Zuffa Boom,2.1,13,26,0,0,6.19047619047619,12.38095238095238,0.0,0.0
Zuffa Boom,4.166666666666667,33,56,0,0,7.919999999999999,13.44,0.0,0.0
Zuffa Boom,15.0,56,127,8,10,3.7333333333333334,8.466666666666667,0.5333333333333333,0.6666666666666666
Zuffa Boom,2.3,3,4,1,1,1.3043478260869565,1.7391304347826089,0.4347826086956522,0.4347826086956522
Zuffa Boom,18.416666666666668,97,272,0,0,5.266968325791855,14.769230769230768,0.0,0.0
Zuffa Boom,2.6166666666666667,19,30,0,0,7.261146496815287,11.464968152866241,0.0,0.0
Zuffa Boom,7.166666666666667,20,40,0,0,2.7906976744186047,5.5813953488372094,0.0,0.0
Zuffa Boom,1.4,25,44,0,0,17.857142857142858,31.42857142857143,0.0,0.0
Zuffa Boom,4.0,20,43,0,0,5.0,10.75,0.0,0.0
Zuffa Boom,1.5833333333333333,1,3,2,3,0.6315789473684211,1.8947368421052633,1.2631578947368423,1.8947368421052633
Zuffa Boom,7.866666666666666,38,68,1,2,4.830508474576272,8.64406779661017,0.1271186440677966,0.2542372881355932
Zuffa Boom,0.3666666666666666,7,10,0,0,19.090909090909093,27.27272727272728,0.0,0.0
Zuffa Boom,1.8833333333333333,0,2,1,3,0.0,1.0619469026548674,0.5309734513274337,1.592920353982301
Zuffa Boom,0.7,3,8,0,0,4.285714285714286,11.428571428571429,0.0,0.0
Zuffa Boom,15.0,43,91,3,7,2.8666666666666667,6.066666666666666,0.2,0.4666666666666667
Zuffa Boom,15.0,26,63,1,5,1.7333333333333334,4.2,0.06666666666666667,0.3333333333333333
Zuffa Boom,15.0,21,63,2,2,1.4,4.2,0.13333333333333333,0.13333333333333333
Zuffa Boom,17.766666666666666,64,191,0,0,3.6022514071294562,10.75046904315197,0.0,0.0
Zuffa Boom,4.983333333333333,31,69,0,0,6.2207357859531776,13.846153846153847,0.0,0.0
Zuffa Boom,10.866666666666667,27,46,4,6,2.4846625766871164,4.233128834355828,0.36809815950920244,0.5521472392638036
Zuffa Boom,4.15,25,32,1,1,6.024096385542168,7.710843373493975,0.24096385542168672,0.24096385542168672
Zuffa Boom,15.0,19,43,4,4,1.2666666666666666,2.8666666666666667,0.26666666666666666,0.26666666666666666
Zuffa Boom,15.0,54,70,5,6,3.6,4.666666666666667,0.3333333333333333,0.4
Zuffa Boom,5.15,6,7,0,0,1.1650485436893203,1.3592233009708736,0.0,0.0
Zuffa Boom,6.933333333333334,35,64,3,6,5.0480769230769225,9.23076923076923,0.43269230769230765,0.8653846153846153
Zuffa Boom,11.083333333333334,14,42,0,0,1.263157894736842,3.789473684210526,0.0,0.0
Zuffa Boom,15.0,25,49,5,7,1.6666666666666667,3.2666666666666666,0.3333333333333333,0.4666666666666667
Zuffa Boom,9.716666666666669,13,36,1,2,1.3379073756432245,3.704974271012006,0.10291595197255572,0.20583190394511144
Zuffa Boom,14.466666666666669,5,17,0,0,0.34562211981566815,1.1751152073732718,0.0,0.0
Zuffa Boom,8.366666666666667,28,41,0,1,3.3466135458167328,4.900398406374502,0.0,0.1195219123505976
Zuffa Boom,3.433333333333333,5,7,0,0,1.4563106796116505,2.0388349514563107,0.0,0.0
Zuffa Boom,9.25,13,34,0,0,1.4054054054054055,3.675675675675676,0.0,0.0
Zuffa Boom,0.25,2,6,0,0,8.0,24.0,0.0,0.0
Zuffa Boom,4.233333333333333,27,38,1,2,6.377952755905512,8.976377952755906,0.23622047244094488,0.47244094488188976
Zuffa Boom,3.5,30,82,0,0,8.571428571428571,23.428571428571427,0.0,0.0
Zuffa Boom,6.333333333333333,11,17,4,6,1.736842105263158,2.6842105263157894,0.6315789473684211,0.9473684210526316
Zuffa Boom,15.0,51,92,0,0,3.4,6.133333333333334,0.0,0.0
Zuffa Boom,6.033333333333333,12,28,0,2,1.988950276243094,4.640883977900552,0.0,0.3314917127071823
Zuffa Boom,5.166666666666667,46,80,0,0,8.903225806451612,15.483870967741934,0.0,0.0
Zuffa Boom,7.0,15,25,1,1,2.142857142857143,3.5714285714285716,0.14285714285714285,0.14285714285714285
Zuffa Boom,8.466666666666667,41,111,0,0,4.84251968503937,13.11023622047244,0.0,0.0
Zuffa Boom,7.916666666666667,19,39,3,3,2.4,4.926315789473684,0.37894736842105264,0.37894736842105264
Zuffa Boom,0.35,4,5,1,1,11.428571428571429,14.285714285714286,2.857142857142857,2.857142857142857
Zuffa Boom,5.616666666666666,10,20,3,8,1.7804154302670625,3.560830860534125,0.5341246290801187,1.42433234421365
Zuffa Boom,15.0,20,33,5,9,1.3333333333333333,2.2,0.3333333333333333,0.6
Zuffa Boom,15.0,48,96,0,0,3.2,6.4,0.0,0.0
Zuffa Boom,15.0,41,95,5,11,2.7333333333333334,6.333333333333333,0.3333333333333333,0.7333333333333333
Zuffa Boom,2.566666666666667,13,34,0,0,5.064935064935065,13.246753246753245,0.0,0.0
Zuffa Boom,14.65,23,56,2,9,1.5699658703071673,3.8225255972696246,0.13651877133105803,0.6143344709897611
Zuffa Boom,7.883333333333334,58,111,3,4,7.357293868921776,14.080338266384777,0.38054968287526425,0.507399577167019
Zuffa Boom,3.466666666666667,8,13,1,1,2.3076923076923075,3.75,0.28846153846153844,0.28846153846153844
Zuffa Boom,7.083333333333333,10,21,3,3,1.411764705882353,2.9647058823529413,0.4235294117647059,0.4235294117647059
Zuffa Boom,2.4166666666666665,8,11,1,1,3.3103448275862073,4.551724137931035,0.4137931034482759,0.4137931034482759
Zuffa Boom,15.0,48,107,1,1,3.2,7.133333333333334,0.06666666666666667,0.06666666666666667
Zuffa Boom,15.0,38,71,0,3,2.533333333333333,4.733333333333333,0.0,0.2
Zuffa Boom,11.283333333333331,28,68,0,2,2.4815361890694243,6.026587887740031,0.0,0.1772525849335303
Zuffa Boom,5.0,25,65,0,0,5.0,13.0,0.0,0.0
Zuffa Boom,0.1,1,1,0,0,10.0,10.0,0.0,0.0
Zuffa Boom,4.333333333333333,3,9,1,1,0.6923076923076924,2.076923076923077,0.23076923076923078,0.23076923076923078
Zuffa Boom,1.7333333333333334,10,17,1,1,5.769230769230769,9.807692307692307,0.5769230769230769,0.5769230769230769
Zuffa Boom,1.1166666666666667,7,9,0,0,6.26865671641791,8.059701492537313,0.0,0.0
Zuffa Boom,4.5,2,5,2,3,0.4444444444444444,1.1111111111111112,0.4444444444444444,0.6666666666666666
Zuffa Boom,15.0,85,224,0,0,5.666666666666667,14.933333333333334,0.0,0.0
Zuffa Boom,6.466666666666667,19,51,0,0,2.938144329896907,7.886597938144329,0.0,0.0
Zuffa Boom,1.4166666666666667,7,10,0,0,4.941176470588235,7.0588235294117645,0.0,0.0
Zuffa Boom,4.166666666666667,31,44,1,2,7.4399999999999995,10.559999999999999,0.24,0.48
Zuffa Boom,2.35,9,12,0,1,3.829787234042553,5.106382978723404,0.0,0.425531914893617
Zuffa Boom,15.0,51,116,3,8,3.4,7.733333333333333,0.2,0.5333333333333333
Zuffa Boom,7.45,49,71,1,2,6.577181208053691,9.53020134228188,0.1342281879194631,0.2684563758389262
Zuffa Boom,4.583333333333333,10,11,1,3,2.181818181818182,2.4000000000000004,0.2181818181818182,0.6545454545454545
Zuffa Boom,15.0,44,131,0,0,2.933333333333333,8.733333333333333,0.0,0.0
Zuffa Boom,15.0,70,146,9,9,4.666666666666667,9.733333333333333,0.6,0.6
Zuffa Boom,11.983333333333333,30,42,6,7,2.503477051460362,3.5048678720445063,0.5006954102920723,0.5841446453407511
Zuffa Boom,1.9,7,16,1,2,3.68421052631579,8.421052631578947,0.5263157894736842,1.0526315789473684
Zuffa Boom,15.0,62,183,0,0,4.133333333333334,12.2,0.0,0.0
Zuffa Boom,6.866666666666666,22,58,0,0,3.2038834951456314,8.446601941747574,0.0,0.0
Zuffa Boom,15.0,56,103,5,5,3.7333333333333334,6.866666666666666,0.3333333333333333,0.3333333333333333
Zuffa Boom,15.0,59,135,4,5,3.933333333333333,9.0,0.26666666666666666,0.3333333333333333
Zuffa Boom,2.15,13,22,0,0,6.046511627906977,10.232558139534884,0.0,0.0
Zuffa Boom,25.0,127,244,5,6,5.08,9.76,0.2,0.24
